gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Cluster
0,0,1,0,54,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,30.71,1729.75,1,0
1,0,1,1,8,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Mailed check,70.55,573.75,1,0
0,1,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),99.13,4787.5,0,1
1,0,0,1,36,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,58.28,2035.97,1,0
0,1,0,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,76.63,4687.66,0,1
0,0,1,0,43,1,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Credit card (automatic),40.11,1847.88,0,2
1,0,1,0,59,0,No phone service,DSL,No,No,No,Yes,No,Yes,One year,1,Electronic check,28.72,1738.63,0,2
1,1,1,1,28,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,0,Credit card (automatic),48.58,1349.8,0,0
0,0,1,0,62,1,No,DSL,No,No,No,No,No,No,Two year,1,Electronic check,81.39,5028.18,0,2
1,0,0,0,25,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),75.6,1775.22,0,0
1,0,0,1,44,1,No,Fiber optic,No,No,No,No,Yes,No,Two year,0,Electronic check,79.26,3168.87,0,0
1,0,1,0,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,56.51,1855.81,0,0
1,0,1,0,6,1,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,105.42,571.23,0,2
0,1,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,75.15,4582.87,0,1
1,0,1,0,52,0,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,51.08,2474.98,1,0
0,0,0,0,40,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),43.51,1822.54,0,0
0,0,0,0,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,68.05,189.83,1,1
0,0,1,0,1,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,115.78,109.94,0,2
0,1,1,0,34,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,107.2,3432.33,0,0
0,0,0,0,32,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,97.38,2886.65,0,2
0,0,0,1,49,1,Yes,DSL,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),85.39,4478.86,0,2
0,0,1,0,12,1,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,1,Credit card (automatic),41.06,460.66,0,0
1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),81.21,498.02,1,1
0,1,1,0,38,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.39,1884.78,0,2
1,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,83.73,4095.19,0,1
1,0,1,0,2,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,76.03,150.22,0,2
0,0,0,0,16,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),112.57,1873.68,1,0
0,0,0,1,24,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,40.49,957.76,0,0
0,0,0,0,13,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,50.75,663.8,0,0
1,0,1,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,1,Mailed check,109.21,460.42,0,0
1,0,1,1,70,1,No,DSL,No,No,Yes,No,No,Yes,One year,1,Mailed check,118.47,8517.54,0,2
1,0,0,0,32,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,36.85,1166.97,0,2
0,1,0,0,50,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),49.66,2654.0,0,2
1,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,38.29,649.58,0,1
0,0,0,0,60,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,84.6,5501.08,0,2
1,0,1,1,30,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.29,2159.51,0,2
0,0,0,0,14,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),81.72,1075.87,0,1
0,0,0,1,39,1,Yes,DSL,No,No,No,No,No,No,One year,1,Credit card (automatic),96.66,3680.56,0,2
0,0,1,0,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.25,2474.82,1,0
1,0,0,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,34.35,628.44,0,1
1,1,0,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),106.68,3826.48,1,0
1,0,0,0,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),115.85,7574.2,0,1
1,0,0,1,31,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Electronic check,64.62,1877.49,0,2
1,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),20.61,456.23,1,2
0,1,0,0,61,1,No,DSL,No,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),90.29,4966.76,0,2
0,0,0,0,44,1,Yes,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,46.64,2135.05,0,2
0,0,0,0,10,1,No,Fiber optic,No,No,No,Yes,No,No,Two year,1,Mailed check,25.09,267.65,0,0
0,0,1,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,57.79,1886.3,0,1
1,0,0,0,37,1,No,Fiber optic,No,No,No,No,No,No,One year,1,Electronic check,56.04,2169.53,0,0
1,1,0,0,64,1,No,DSL,No,No,Yes,No,Yes,No,Two year,1,Electronic check,75.52,5076.49,0,2
0,0,0,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,45.15,2637.41,1,1
0,0,1,0,37,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,102.13,3710.9,0,0
1,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),38.6,2717.09,1,1
1,0,0,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),70.22,808.09,0,1
0,0,0,1,47,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,38.98,1764.46,0,1
0,0,1,1,23,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,0,Credit card (automatic),74.49,1783.23,0,0
1,0,1,0,35,1,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Mailed check,94.51,3173.87,0,0
1,1,0,0,19,1,No,DSL,No,No,Yes,No,Yes,No,Two year,1,Electronic check,81.09,1636.84,0,2
1,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,68.46,3112.69,1,1
0,0,0,0,56,1,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,0,Credit card (automatic),47.68,2866.83,0,0
0,1,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),110.32,7551.66,0,1
1,0,0,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),86.27,5184.09,0,1
0,0,0,0,42,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),78.89,3208.19,1,0
0,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),23.91,1594.26,1,1
1,0,1,0,45,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,91.2,3748.81,0,0
0,0,0,0,61,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,106.4,6482.66,1,0
0,1,1,0,69,0,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),32.71,2363.83,0,0
0,0,1,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,41.24,1040.35,0,1
1,0,0,0,28,1,No,Fiber optic,No,No,No,No,No,No,Two year,1,Electronic check,28.17,744.72,0,0
1,1,0,0,40,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),80.65,3033.64,1,2
0,0,1,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,38.64,490.32,0,1
0,0,1,0,18,0,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),107.99,2101.55,1,0
0,1,0,1,72,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,33.72,2313.96,1,2
0,0,0,0,58,0,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,114.18,6387.19,1,0
1,0,1,0,27,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,21.87,546.09,1,0
0,0,0,0,14,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),30.23,411.17,0,0
0,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,113.8,6308.31,0,1
0,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,76.27,4198.14,1,1
0,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),117.87,4728.65,1,1
1,1,1,0,27,0,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,56.97,1651.56,1,0
0,0,0,0,72,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,0,Electronic check,100.21,7302.03,0,0
1,0,0,0,18,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,112.41,2205.56,0,0
1,0,0,1,70,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,99.54,7647.86,0,0
0,0,1,0,1,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,0,Electronic check,49.07,45.83,0,2
1,0,0,0,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,43.01,690.15,1,1
1,0,1,0,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,50.41,2096.71,0,1
1,0,0,0,52,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),104.0,5572.3,1,0
0,1,0,1,7,1,Yes,DSL,No,No,No,No,No,No,One year,1,Bank transfer (automatic),39.17,280.53,0,2
1,0,0,0,8,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),31.82,278.99,0,2
1,0,1,0,20,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),71.96,1532.88,0,2
0,0,1,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,35.77,1508.13,1,1
1,1,0,0,59,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),43.73,2619.12,0,2
0,1,1,0,70,1,No,DSL,No,No,No,No,No,No,One year,0,Credit card (automatic),49.6,3442.29,0,2
0,0,1,1,30,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),18.84,583.42,1,0
0,0,0,0,12,1,No,DSL,No,No,No,Yes,Yes,No,One year,1,Credit card (automatic),92.97,1096.84,0,2
0,0,1,0,44,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),85.53,3707.42,1,0
0,0,1,0,1,0,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,75.3,78.42,0,1
1,0,0,1,33,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),111.94,3357.6,1,2
0,1,1,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),104.76,6851.62,0,1
1,0,1,0,65,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,114.16,7207.38,1,0
1,0,0,0,61,1,No,DSL,No,No,No,Yes,No,No,One year,1,Electronic check,98.24,6196.84,1,2
0,0,0,0,46,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Mailed check,67.2,2836.33,0,0
1,0,0,0,1,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),62.2,59.08,0,2
1,0,0,0,71,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,113.36,7808.09,1,0
0,0,1,0,36,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,86.31,3300.84,1,2
0,0,1,0,62,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),43.21,2606.78,0,0
0,1,0,0,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,95.21,5598.83,0,1
1,0,0,1,45,1,No,Fiber optic,No,No,No,No,Yes,No,Two year,0,Mailed check,117.4,5617.98,0,0
1,0,0,0,62,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,55.82,3583.5,1,2
1,0,0,0,7,1,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,112.5,763.34,0,2
1,0,0,0,54,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Mailed check,44.28,2621.7,0,0
0,1,0,0,42,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,65.64,2583.27,1,0
1,1,0,0,22,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,111.37,2323.36,1,2
1,0,0,1,15,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Electronic check,35.0,556.13,0,0
0,1,1,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),23.03,1214.8,0,0
1,0,1,1,53,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.03,5615.24,1,0
0,0,0,0,36,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),106.41,3492.9,1,0
1,0,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.07,1346.83,0,1
0,1,0,1,17,0,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,89.12,1414.99,1,0
1,0,0,1,58,0,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,1,Electronic check,55.21,3134.98,0,0
0,0,0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,53.91,2022.05,1,0
1,0,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,Two year,1,Mailed check,58.46,954.85,0,0
1,0,0,1,12,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,38.57,448.55,1,0
0,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,1,Mailed check,68.69,2077.49,0,0
0,0,0,0,21,0,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),78.57,1771.81,0,0
0,0,1,1,26,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),39.88,1045.16,0,2
1,0,0,0,49,1,No,DSL,No,No,No,No,Yes,No,Two year,1,Bank transfer (automatic),100.45,5162.45,0,2
0,0,0,0,71,1,Yes,DSL,No,No,No,Yes,Yes,No,Two year,1,Electronic check,89.57,6893.43,0,2
0,0,0,1,52,1,Yes,DSL,No,No,No,No,Yes,No,One year,0,Bank transfer (automatic),110.97,6262.35,0,2
1,0,0,0,59,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,41.14,2286.25,1,2
0,0,0,0,49,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,58.8,2739.21,1,2
0,0,1,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),34.49,2180.12,0,1
0,0,0,1,23,1,Yes,DSL,No,Yes,Yes,No,No,No,One year,1,Electronic check,22.48,568.12,0,2
1,0,0,1,68,1,No,DSL,No,Yes,Yes,No,No,No,Two year,0,Electronic check,53.76,3842.82,0,2
1,0,0,0,7,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,0,Credit card (automatic),28.21,199.92,0,0
1,0,1,1,19,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),85.75,1679.29,0,0
0,0,0,1,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,59.79,3538.17,1,1
1,0,1,0,69,1,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,1,Electronic check,103.95,7114.92,0,0
1,0,0,0,58,1,Yes,DSL,Yes,No,No,No,No,No,One year,0,Credit card (automatic),62.6,3856.55,0,2
1,0,1,0,46,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,117.29,4944.46,1,0
0,0,0,0,35,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Credit card (automatic),83.32,2972.46,0,2
1,0,0,1,1,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,89.47,96.78,1,0
1,0,1,0,63,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),106.67,6249.66,0,2
1,0,0,0,37,1,No,DSL,Yes,No,No,No,No,No,Two year,1,Electronic check,25.38,923.94,0,2
1,1,0,1,25,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.14,1758.89,0,2
0,0,1,1,19,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),103.22,1930.83,1,0
1,1,0,0,3,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,1,Bank transfer (automatic),114.69,359.42,0,0
1,0,0,0,64,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),84.03,5719.34,0,2
1,0,0,0,13,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,84.85,1069.87,1,1
0,0,0,0,34,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,94.19,3040.04,0,0
0,0,1,0,51,0,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,0,Bank transfer (automatic),45.86,2139.27,1,0
1,1,0,1,22,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,1,Electronic check,72.86,1695.88,0,0
0,0,0,0,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.29,432.46,0,1
1,0,0,1,26,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),45.35,1290.53,0,0
0,1,1,0,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,50.09,2135.08,0,1
0,0,0,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),78.88,2739.74,0,1
1,0,0,0,3,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),118.52,357.2,1,2
0,0,1,0,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),22.02,604.05,1,1
0,0,1,0,39,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),105.6,3896.91,0,2
1,1,1,0,65,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Mailed check,106.3,7098.96,0,2
1,0,0,0,72,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),84.18,6492.23,1,2
0,0,1,1,2,1,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Electronic check,22.06,44.81,0,2
0,0,0,0,63,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),111.98,7017.23,1,0
0,0,0,1,28,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Mailed check,116.97,3388.24,0,0
0,0,1,1,53,0,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),48.39,2802.6,1,0
1,0,0,1,6,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),29.35,172.07,1,0
0,0,0,0,24,1,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,1,Electronic check,111.52,2923.11,0,0
1,0,0,0,23,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,21.53,528.53,0,1
1,0,1,0,42,0,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,92.01,3836.37,0,0
1,0,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Bank transfer (automatic),117.64,598.72,0,0
0,0,0,0,14,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,61.28,818.45,1,0
0,0,0,0,39,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,54.94,2144.81,1,0
1,0,1,1,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),45.02,2888.52,0,1
1,0,0,0,20,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,64.14,1270.61,0,2
1,0,0,0,57,1,Yes,DSL,No,Yes,No,No,No,No,One year,0,Electronic check,47.71,2885.71,0,2
1,0,0,1,31,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,114.54,3317.95,1,0
1,0,0,0,11,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,47.08,480.69,1,1
